text,sentiValue,label
um doesnt let past define future uh mom overcome many obstacle well um challenge health still try optimistic shes still try,0.0988887464387464,1
know overcome thing still live life despite physical barrier might look people able,0.0218371212121212,1
know allow current situation dictate future anything possible,0.0295454545454545,1
um well diagnosed um,0.3253461538461538,1
within last um year uh recently within last three month,-0.0388888888888888,0
um fear knowing uh thing feeling,-0.0733901515151515,0
know couldnt stop feeling way feeling,-0.0032196969696969,0
know mostly uh gained lot weight,0.0197104978354978,1
um couldnt sleep lot,-0.0357142857142857,0
sometimes could sleep much laughter um,-0.046875,0
like wanted cry lot,-0.0654761904761904,0
um day yeah um dont know every day different,0.0630681818181818,1
mean today feel fine like said everything differently lately ive feeling um like involved inv involved life like wanna get,0.054756875069375,1
well mm receiving um,0.2436153846153846,1
uh guess psychotherapy um,-0.09375,0
dont know lot thing happened moved go take care grandmother kinda,-0.0050136784511784,0
got involved taking care people instead,0.0053571428571428,0
kinda difficult um either hard time falling asleep hard time staying asleep,-0.0949731691919191,0
im sure dont know yet know sniffle usually um thought continual thought running mind,0.0265438249235366,1
either keep make hard uh go asleep make hard stay asleep,-0.0083227040816326,0
um journal sometimes uh might help write thing get help,0.0121527777777777,1
dont know havent found really great way coping,0.1309891679957469,1
yeah mostly uh tired um,0.03125,1
dont know part feel happy um,0.1710008741258741,1
last time felt really happy guess holiday,0.1222718253968253,1
uh dont know guess around uh family friend holiday season guess general thats happy time,0.076060606060606,1
seeing people havent seen um,0.0277777777777777,1
would best friend describe probably um,0.0666666666666666,1
quiet sometimes cautious talkative sometimes um tenacious,-0.0138888888888888,0
um dont know lot friend say look uh accomplishment,0.0409415584415584,1
also say grateful friend im caring compassionate,0.0797727272727272,1
um easy talk um,0.0270833333333333,1
remind feel like sister,0.0416666666666666,1
um everyone regret im sure yeah regret stuff,-0.3057354497354497,0
relax go ahead sound cliche dont mean sound way true um learn comfortable relax know um compare people,0.1555465367965368,1
someone else may life certain time necessarily,0.0607142857142857,1
supposed youre supposed time doesnt mean youre le competent le able mean everyone path everyone,0.0,0
time progression get thing would tell ten year ago,0.0327380952380952,1
believe stay path want life dont,0.0107142857142857,1
um really enjoyed working um well,0.2647369420702753,1
science project laughter um younger uh relative cousin science project together fun despite mess made ball,-0.0204790249433106,0
um first attend college family,0.0347222222222222,1
um going college coming back community uh went school teaching community volunteering community helping um youth child come background came,0.0358280812324929,1
uh im proud able,0.15625,1
opportunity improve better come back,0.2991071428571429,1
help someone else improve better themself well,0.2917456043956044,1
moved mom high school,0.0435267857142857,1
oh cold winter summer short,-0.1394230769230769,0
easy accustom pretty quick,-0.0069444444444444,0
um sigh dont much family united state pretty expensive go back home go every couple year,0.0266203703703703,1
meeting different people different place different custom,0.0475274725274725,1
uh well recently went um san francisco custom everything city different enjoyed,0.1447417582417582,1
uh took general education child development,0.0413690476190476,1
right work part time independent auto repair shop,0.0479910714285714,1
um sigh working people,0.0092592592592592,0
um im shy sometimes stay lot,-0.023538961038961,0
uh walk along beach uh bike riding,0.0148809523809523,1
um try get angry sometimes um try sigh learn im learning walk away thing sometimes people provoke,-0.0120941558441558,0
im getting better id say seventy five percent control,0.0950061842918985,1
oh month ago sigh um daughter finance,0.0,0
really hard dont like arguing child,0.0546875,1
two girl one twenty three one twenty six one life louisiana one life,0.0089285714285714,0
um satisfaction giving love someone else,0.1186079545454545,1
well unfortunately young sister kidnapped child growing worried lot didnt let thing lot,-0.1321595695970696,0
oh easy cause theyre grown live lot easier still worry even though theyre grown,0.005508658008658,0
oh goodness theyre spoiled rotten everything,0.3046875,1
um sigh waking kid younger christmas day loved,0.14625,1
uh exactly two year two month,0.0555555555555555,1
um loneliness depression um,-0.2625,0
especially didnt family member left united state,-0.0044642857142857,0
um went counselor group therapy,0.003125,0
mostly enjoy group therapy youre sitting group people talking um,-0.0053571428571428,0
like dislike problem sometimes somebody else sharing sh going thing share sh know share youre going help make better,0.019709754531183,1
um affected lot helped cope thing nice somebody else talk,0.0527901785714285,1
yes didnt want admit awhile feeling depressed long knew something,0.041083916083916,1
um getting positive better,0.1928661616161616,1
fifty fifty night sleep good night dont,0.1038690476190476,1
lack l lack energy next day,0.0311507936507936,1
hard especially get two night row sleep,-0.0465525793650793,0
um holiday always try know christmas tree kid everything usually good time make feel good,0.1291572184429327,1
raising two child two kid im proud,0.0263888888888888,1
um well went full time part time work there much work automotive field decided go back school,0.046416037087912,1
um easy going um fun,0.0284722222222222,1
uh mom shes raised four kid singlehandedly hard worker,0.1480555555555555,1
um dont give positive anything try accomplish,0.049715909090909,1
going back school sooner,0.003125,0
uh raising two kid uh theyre grown excuse im,0.0138888888888888,1
um im friendly im hard worker time im easy get along,0.0381944444444444,1
um like say im hard worker give work ill um long time im good mood im easy get along um,0.0016271344396344,0
im people dont tell attitude talk,-0.0166666666666666,0
um like say bike riding uh walk beach beach relaxing,0.0163825757575757,1
live west los angeles west side,0.0456912878787878,1
love im grew natural,0.0513888888888888,1
weather um well weather,0.1335641025641025,1
always good never never bad uh um there always something rarely dull moment,-0.1141865079365079,0
traffic horrible well probably traffic horrible almost major city hate traffic,-0.1013575174825174,0
really mean enough thing going travel usually somewhere thats within driving distance,0.0462310606060606,1
ive ive done year havent gone school,-0.0040865384615384,0
one day ill go back graduate school,0.0125,1
dream job would work making lot money um,0.0186566079423222,1
dont know dont really dream job something,0.127039627039627,1
work term get paid decently creative creative environment,0.0873410443722943,1
dont know think matter finding right situation right eh people little conservative want want little tougher seems se dont know think situation right dont think difficult,-0.0406258064851814,0
work assistant administrative assistant temp agency,0.0446428571428571,1
basically get sent uh,0.1701388888888888,1
um yes mean feel like feel like could know work,0.0946553446553446,1
im pretty close mean theyre around,-0.01875,0
um god really mad,0.1354166666666666,1
stupid people basically anything annoy,0.0277777777777777,1
thats basically ba thats big thing irritating stupid people laughter thing provoke provoke reason,0.0419337606837606,1
um whats good example,0.3169642857142857,1
random people think funny sit get rise doesnt one specific,0.0171474358974358,1
situation people think funny think theyre generally sadistic think funny prod like like poking stick angry dog knowing know wanna push button reason,-0.018277787027787,0
